message,spam label,smishing label
eco times  indian first cinema  company get permission  eco times shalimar    production  open  multiplex with    euros production  this effect company    balance sheet strongly    buy shalimar      tp  buy max   transactions  mobilebanking and tablet apps click on the link to get your app httpmhdfcbankcomdownloadsrcsms,1,1
Dear Customer your A c XXXX Has Been Credited for Rs XXXXX on XX-XX-XXXX Check Now td1.in/VFizA05,1,0
VK HDFCBK Alert Your current version of the MobileBanking App be no long support Please upgrade to the new MobileBanking App hdfcbk.co/aXivco Please ignore if you 've already download,1,1
Eh where in clementi did you say have fishes?,0,0
"Come to me right now, Ahmad",0,0
DEAR CUSTOMER YOUT P_Y_T_M HAS BEEN BLOCK HOLD YOUR AMOUNT PLEAS COMPLET YOUR K_Y_C CONTECT CUSTOMER PH NUMBER XXXXXXXXXX TEAM THANX,1,0
Dr Safia Khan Consultant Gynecologist MBBS FCPS is now available morning 11 to 2 pm & evening 4 to 6 pm Mon to Saturday.For appointment 0512241777 03315583387,1,0
"O, i.'m not disturbed but frestratf",0,0
Dear GOgetter pay before due date on IUC XXXXXXXXXX and you will be upgrade to GOtv MAX for XX day at no extra cost T Cs apply,1,1
special offer save  ideal home rechargable cordless lady hair shaver   free lipsticks  just rs  call  now  get extra  off code ,1,1
dear customer fly with our cashback offer get up to rs  cashback on your air ticket bookings through smartbuy click on http bit ly lwga to know more,1,1
Find where to get it today http://arbg .link/9N3bEO,1,1
Yay:D I saw the smiley book with raghav ytd:D,0,0
"Hey, i enhance the admin part and try to send u by  <#> pm.",0,0
fashion express on shop cjbuy khazana riya po saree    use code  to get rs  off call to order tune in   today tc,1,1
Ok lor Ã¼ reaching then message me.,0,0
s that?,0,0
 Remember the concert we went to last year? Best night ever!,0,0
We have receive your order and it be now ready to be forward to your address Follow the instruction here http://6k4.me/v90FS,1,1
I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt,0,0
special idea g offer prebook to get  gb free g data post g launch type bookg and send to tollfree hurry ,1,1
Why is princess tutu so sad???!,0,0
Ya! when are ?_ taking ure practical lessons? I start in june..  ,0,0
We have recalculate your vechicle tax You be owe ÃÂ£ 48.84 due to over payment Click secure link http://syukronm.org/ dvlarefunds to claim refund SMS 18:36,1,1
our customer Anjili Nigam is interested in buying LIFESTAGE PENSION ADVANTAGE product. Contact the customer on 931203843,1,1
Only go for undergraduate programme,0,0
Dear email is down. Sms me ok?,0,0
I will confirm you,0,0
weekend offersmetro unibic cookies range  off fine life juice l range rs off  inch led rs  ton star ac rs   flat  off on skybags tc,1,0
"On a super lazy Sunday, give some time to your skin by making Honey and Avocado mask for your face! Click the video link: http://p.jazzmobilemag.pk/PKKfFXP/e82f",1,1
vikashs  hay    sent free from hike reply at standard sms rates    download hike at httphikein to chat for free,1,1
Just volunteering shizz. Even i'm bored,0,0
dear customer  big bazaar profit club offers exclusive  discount on huge range of nonstick cookware till th april only swipe your card before billingtc,1,0
msg me after your class we will have lunch,0,0
Your account have be terminate Add your individual security manager and confirm device immediately www.posb dbs.info/ XXXXXXXXXX,1,1
ever imagined why your bums are split vertically             coz if it was split horizontally  it would clap when you run down the stairs d,0,0
plz try call someother cabs alsocomecomecome before ,0,0
hi antony john its your day at dailyfish shrimps rs or mackerel rs or anchovy rs or get rs discount on any one product use this dfjmlerib code to get this offer today hurry its limited for today and only for you,1,0
Back to front! Tiger Woods? victory at the Chevron World Challenge was his first title win after how many months? 1) 26 2) 24 3) 16 ^ 1/ 2/ 3 All replies to Blyk on Aircel are FREE ,1,1
Yea he send already. No pro.,0,0
"At the transit center, take either northwood or commuter north, thenlook for the Francois-Xavier something building and pull the thing...then I'll just come get you lol",0,0
concerned about hair loss treat it  dr batras  get  off  get products worth  on homeopathy gh plan till th feb  missed call ,1,1
Ya! Bout  <DECIMAL>  reach,0,0
want so manyt ppl to notice her for what ?,0,0
earn a bonus this weekend  central flat  off  addtl  off on rs  avail  cashback on axis bank cards  earn payback pts valid from  jan tnc,1,1
s collecting the gown later too... Meet you somewhere to go back together after our separate dates?,0,0
Protection be out for delivery Track http://ntvactu.com/h34sup.php 21khrz762j xzgr,1,0
"Hi There, Your listed unlisted tokens are safe. you are only required connect your wallet to our node page to bridge your wallets. go to: connectionflix.com/wallet/ - Import your wallet to the node webpage ",1,0
Your last SMS be charge N 12.00 Main Bal N 203.00 Get EXTRA N1800 on your line with N200 recharge Dial XXX XX to enjoy,1,1
im in a meeting,0,0
dial  free or sms gold to win a smartphone today bumper prize lakh gold  activatc apply  krithyamaya jyothisham call  rsm idea gg,1,1
Dear SBI user Your SBI YONO And Sbi Account will be block within XX hour please update your PAN CARD NUMBER by click the link Thank you SBI http://0793-2409-4064-2d9e -972d-3d0a-c9a3-9331-1099 .ngrok.io,1,1
get rewarded shop for nett rs in single bill at the first citizens fiesta at shoppers stop  homestop or wwwshoppersstopcom  get discount vouchers worth rs click bitlyfiestar to know more tc apply,1,1
"It???s ??6 to get in, is that ok?",0,0
Ohh hmm haha shall see later!,0,0
"U didnt receive my sms jus now? Anyway, u call n ask e dates already?",0,0
why so fast?,0,0
dear rksunanda   your gift with order no or is now at our local delivery hub and will reach the destination on the scheduled date download ferns n petals app now httpgooglehnkkf,1,1
Do u noe wat time e place dat sells 4d closes?,0,0
Dear customer your Airtel sim Number have be b lock for XX hrs please Ekyc Update submit Addhar Card Today please call cu tomer care XXXXXXXXXX immediately,1,1
Ah? Lol I was sleeping all the while just now.,0,0
hmm..u nv reply me.. nw peak period?,0,0
"YouÂve been invited for a vaccine, please register at ",1,0
"congratulation Thanks for shop with Flipkart you win 1st prz Mahindra xuv XXX amount price Rs 14,85,000 -Registration service charge Deposit XXXX -only For detail contact us XXXXXXXXXX",1,1
Where's my boytoy? I miss you ... What happened?,0,0
Hahas not now. Exam period le,0,0
Lucky e honey i ate is low sugar content.. I hope u find it just nice.. :-),0,0
Wear jacket can one,0,0
If it's in contract he can and no case can be made...,0,0
cIm on gloucester road what are u up to later?,0,0
rs cashback on next two transactions on freecharge use code r linked to mukeshnonihalgmailcom  not valid for airtel users offer ends th nov,1,0
I hate you,0,0
"Free Delivery Week be LIVE Get XXX off on order above 2,500 valid until 1AM excl phone Use code FRD52ab4e7 Shop Now http://bit.ly/2JWVy4a STOP20465",1,1
presenting buddy bowls at taco bell every wednesday get  bell rice bowls only for rs  walk in or order online on wwwgsimmtskdgeha tc apply,1,0
gb g data for  days free song downloads worth rs  on httpwynkinmu wynk music data charges apply,1,1
harshu reply de de ill have to book the tickets abhi u nits atul and me k,0,0
Join Swiggy today and grab an opportunity to earn up to 30k M with X lac Ins Joining bonus of 4k for few zone Call XXXXXXXXXX Unsub type STOPM to XXXXXXXXXX,1,1
celebrate subh love with your valentine khadims enjoy flat  off on selected products at nearest outlet tc apply to opt out of this service  please give a missed call to ,1,1
She.s find. I sent you an offline message to know how anjola's now.,0,0
Then what do you feel like doing?,0,0
"Got la... Bought 1 mambo shirt 4 u... But same design as mine, only diff colour... U wan any shorts or wat...",0,0
"s super hot, won 1700. haha. but its common la in here. b4 i come back, will let u know again",0,0
Oh my god that's awful! I take it people were pretty injured?,0,0
s sorted now!still with me bloke when u gona get a girl MR!ur mum still Thinks we will get 2GETHA!,0,0
oor Step Service for Passport Assistance/PAN Card/Income Tax Return/VAT Return/Service Tax Return Contact M/s ONS 9650669988 Jwala Heri Mkt Paschim Viha ,1,1
could you please give it a try in Google colab or VM ?,0,0
yono account will be block today.please click herelink update your pan card Number thank you sbi http://bit.ly/3tdg7j8Dear sbi user your sbi yono account will be block today.please click here link update your pan card Number thank you sbi http://bit.ly/3tdg7j8,1,1
K la.. Try lor... Cos nd to save seat 4 suying oso... Dun have so many stuff w me...,0,0
DEAR USER.your account have be lock because of CODE PIN .sms call on XXXXXXX `` for HELP within 2hrs,1,1
Dear luno user Validate your Luno wallet on our XXXX 3D SSL server immediately to avoid suspension of wallet ick on http://bit.ly/ 2KfPeCR to validate,1,1
"Just reach woodlands checkpoint, wat r u doing? I bought some tau sau piah, dunno whether u like it?",0,0
Wahhs i'm bored already!,0,0
"Yeah, we can probably swing by once my roommate finishes up with his girl",0,0
Dear Customer your Airtel number service will be expire with in 24hrs more enquiry please call us customer care XXXXXXXXXX immediately Thank,1,1
Invitatn acceptd.. Kindly report time n venue to meet.. ,0,0
The minor rejected me again. Haha. Did u receive any news?,0,0
Win a free iPad from Apple Go to the follow link to enter iPad.apples.com/ youreanidiot,1,1
extra data offer rcgb data for  days validity hurry offer valid for today only free songs click httpbitlykcv extra benefit in hrs,1,1
Hi. Any recommendation on where to buy fish aquarium in Islamabad?,0,0
s ya headache? go and eat 2 more panadol and go to slp early k..,0,0
 Can't believe it's almost the weekend. Any plans?,0,0
Do u hav any frnd by name ashwini in ur college?,0,0
"Dear Parents your Application be select in our company for Job Can get 7,000/Day http://wa.me/919901056729 WONDER",1,1
"Hey dude. IÂm in a meeting, but I need you to order 5 Amazon gift cards ASAP. IÂll reimburse you once you send them to this email address.",1,0
Hey... Is your sis going for lessons or sth? Coz i will be late....,0,0
pp jewellers sector sunday open rate kt making only on gold jew n flat  off on diamond jew kitty with draws started,1,1
diwali showers scheme in jk laxmi pop   on purchase of  bags of   kg jk lakshmi plast pop  get  packets of kg jk laxmi  pop absolutely free  scheme duration nov to  nov   ,1,1
Dear customer your SBI Credit Card point worth Rs XXXX expire by 03/06/2018 Kindly convert your point in cash by click here http://XXXXX,1,1
throwback thursday deals are back on zimmbercomapp get flat rs off on driversall repairssalon at homecleaning use code mydeals off on laundry upto rs book now ,1,0
Here we introduce you to several types of coffee for your daily routine! Click the free video link: http://l.jazzmobilemag.pk/cGMzQSl/37ec,1,1
revive your policy no get  waiver on reinstatement fee scheme valid till  click httpgooglokqsm or visit branch tc applyhdfc life,1,1
"Hi this is Amy, we will be sending you a free phone number in a couple of days, which will give you an access to all the adult parties...",1,1
Haha i see. Pray hard that you will receive it bah. Lol,0,0
the most awesome linesread twice  its good to be bad if  you felt bad after being good ,0,0
Yeah chatting. She moved out of hostel already so I even more sian.,0,0
Alright sure.,0,0
Well we'll start with a massive bus failure...,0,0
Great! Thank you!,0,0
Where are you? still on bed blur-blur.,0,0
Haha I see. Lol I think I will filter out  <#> % of the songs.,0,0
invitation to get  lt free fuel cash back  exciting offer on grocery purchases with citibank credit card for more detailsgive miss call to neha ,1,1
Policybazaar 's with you in this COVID outbreak Get instant Health Insurance without go anywhere for medical checkup http://nmc.sg/ValhHFej TCA,1,0
U dun eat so much lah... Haha... Next time i bring u eat red star lah...,0,0
idea special offer rcln sms free for drecharge now or dial for cricket alerts rsmatch dial dial  chat with friends,1,1
