text,label,url_features
dear student  last minute preparation do your last minute revision and doubt clearing for boardsfinal examsjeeaipmt with byjus the learning app learn from the top teachers in the country download the app from android or ios store byjus the learning app,1.0,[0. 0. 0. 0.]
flat    off on grocery products min purchase just rs  use couponss tc apply visit googlkczmc,0.0,[0. 0. 0. 0.]
haha no idea. that's why im trying lol.,0.0,[0. 0. 0. 0.]
haha hmm do you want it? if you want then i pass back to you!,0.0,[0. 0. 0. 0.]
can you recommend safety measures for securing my personal information when using mobile applications on my phone or tablet?,0.0,[0. 0. 0. 0.]
hi customer your a/ c xxxx credited for rs xxxxxx on xx-xx-xxxx under govt yojana approved click http://bit.ly/0kk trãâr bt,1.0,[1. 1. 0. 1.]
lol but we won't be able to solve it.,0.0,[0. 0. 0. 0.]
there have be an unauthorised login from london today at 00:00 not you ulsterbankdigital.me as soon as possible,1.0,[0. 0. 0. 0.]
name: dr. oluwatopetel: 000xxxxx000 name: dr. oluwatope0tel: 000xxxxxx00 name: dr. oluwatope0tel: 0000 000 0000,0.0,[0. 0. 0. 0.]
0 mins downstairs,0.0,[0. 0. 0. 0.]
if u dun mind...i borrow from u tonite?...,0.0,[0. 0. 0. 0.]
"place our add on your vehicle & paid seven hundred dollars wkly, for more details? hit https://bit.ly/0nhkqsn",1.0,[1. 1. 0. 1.]
ref id: c000000.0000.000000 you have received 00 ngn from 00xxxxxx00. need a job? dial *000*00# for free.,1.0,[0. 0. 0. 0.]
how's the snow.,0.0,[0. 0. 0. 0.]
your sephora order #000000000 is out for delivery today.,0.0,[0. 0. 0. 0.]
sexy wot colour is your eye and hair sexy writing back please please please please writeing bk please please,0.0,[0. 0. 0. 0.]
yay! did you watch the new one?,0.0,[0. 0. 0. 0.]
sabse strong  sabse sasta g android quadcore smartphone intex young with  inch unbreakable screen  gb ram   limited stocks hurry call  now,1.0,[0. 0. 0. 0.]
oops i was in the shower when u called. hey a parking garage collapsed at university hospital. see i'm not crazy. stuff like that does happen.,0.0,[0. 0. 0. 0.]
low balance alert: your hsbc account 0000 has dropped below $00.,0.0,[0. 0. 0. 0.]
dear anuj ab jeeto iphone  just download the indiamart app http goim in imapp to access largest online marketplace,1.0,[0. 0. 0. 0.]
discount on internet packs gb g  rs only recharge today with rc or dial   get gb g data valid for dayshurrylimited period offer,1.0,[0. 0. 0. 0.]
harishb  hiii    sent free from hike reply at standard sms rates    download hike at httphikein to chat for free,1.0,[0. 0. 0. 0.]
"grow ur cock 0+ inches, stay stiff for hours slanderchapter.com/lc0jhd",1.0,[0. 0. 0. 0.]
reach hm tell me k. mug,0.0,[0. 0. 0. 0.]
hi everyone hows ur day ?,0.0,[0. 0. 0. 0.]
can u plz send me dat pic?,0.0,[0. 0. 0. 0.]
you have done it! you have won a brand new car in our yearly lottery competition. claim ur well deserved prize https://xxxxx,1.0,[0. 0. 0. 0.]
lol nvm eh i can slowly wait while playing games.,0.0,[0. 0. 0. 0.]
sorry sir  i can't make it as promised early  just conclude a meeting @ d department & i don't want 0 miss d vehicle dt wil take me home. i will check u unfailingly 0morrow. thanks& god bless.,0.0,[0. 0. 0. 0.]
hmmmm so u just take off lek that no shower? safe trip.god be with you,0.0,[0. 0. 0. 0.]
there cn i cl u,0.0,[0. 0. 0. 0.]
yea better negotiate the manager,0.0,[0. 0. 0. 0.]
your osp  is valid till hrs  osp is confidential and not to be disclosed to anyonebank official call cust care if not requested by you,1.0,[0. 0. 0. 0.]
yupz... can walk from tanjong pagar station... but i dunno how to tell u how to walk from there...,0.0,[0. 0. 0. 0.]
welcome to the world of neo credit card heres a movie evoucher to get you started use code  on bookmyshow  valid till jul tc apply,1.0,[0. 0. 0. 0.]
it was like 0 miles i think :o,0.0,[0. 0. 0. 0.]
for a strong economy vote liberal australia 's recovery be lead the world do n't risk it with labor nswliberal.org.au/ vote-bennelong.breaking aust border force have intercept an illegal boat try to reach aus keep our border secure by vote liberal today http://vote.liberal.org.au,0.0,[1. 1. 0. 0.]
dear customer get bonus reward points worth rs when you shop for rs or more by making a minimum of  transactions on your indusind bank debit cardoffer valid till th april tc apply,1.0,[0. 0. 0. 0.]
hey you and cally go eat first. i go buy tickets.,0.0,[0. 0. 0. 0.]
"as usual..iam fine, happy &amp; doing well..:)",0.0,[0. 0. 0. 0.]
if someone hurts u dont mind it bcoz it is law of nature that- the tree that bears the sweetest fruits gets the maximum number of stones.hv a gd lyf.b happy,0.0,[0. 0. 0. 0.]
your hsbc credit card ending in 0000 was charged $000.00.,0.0,[0. 0. 0. 0.]
of cuz la... hee. den its us again...i miss u!,0.0,[0. 0. 0. 0.]
wat the! i weds marking day!,0.0,[0. 0. 0. 0.]
you can never trust the liberals labor or greens again authorised by craig kelly united australia party click on this link,1.0,[0. 0. 0. 0.]
k:)now i'm in saidapet.,0.0,[0. 0. 0. 0.]
mobile   name   veeresh  father j balaswami  city  gulbarga  pef status accepted  hlr hlr,0.0,[0. 0. 0. 0.]
the effects!,0.0,[0. 0. 0. 0.]
which floor is tat?,0.0,[0. 0. 0. 0.]
appointment reminder: please remember your scheduled visit on apr 0 at 0:00 am with dr. martin.,0.0,[0. 0. 0. 0.]
pizza wings special offer buy a medium pizza and get nd medium pizza rs  only,0.0,[0. 0. 0. 0.]
hello silk pack is now active on your number  as requestedthis service is valid till  and a  days rental of rs will reflect in your next billto deactivate sms stop to or call toll free,1.0,[0. 0. 0. 0.]
hi masha i 'm on a conference call meeting right now ca n't talk on phone but let me know if you get this text,1.0,[0. 0. 0. 0.]
call me when you reach!(:,0.0,[0. 0. 0. 0.]
hiya hows it going in sunny africa? hope u r avin a good time. give that big old silver back a big kiss from me.,0.0,[0. 0. 0. 0.]
stay connected get affordable data bundle deal on mymtnapp get 0gb for n0000 today to buy click http://bit.ly/0nbwptz to download mymtnapp data be valid for xx day,1.0,[1. 1. 0. 1.]
ok.. when is your chemistry paper?,0.0,[0. 0. 0. 0.]
"i'm not sure the tutor uses same qns everytime or not, most likelyyes. if yes then no need to go. if not, better go lor.",0.0,[0. 0. 0. 0.]
last chance to avail up to 00% off on your favourites outfits with cambridge winter clearance sale ending soon. visit your nearest cambridge store today.,1.0,[0. 0. 0. 0.]
i was slacking hehe. why cannot haha,0.0,[0. 0. 0. 0.]
am i your mentor,0.0,[0. 0. 0. 0.]
your bill at 0 is å£00.00 so thats not bad!,0.0,[0. 0. 0. 0.]
u watching dvd ah? bored den think of me lah.,0.0,[0. 0. 0. 0.]
thanks for downloading aaja aaja as your hellotunes for all callers charged rs  for  daysfor more favourite hitsclick ht app charges apply httpsgooglwihvas,0.0,[0. 0. 0. 0.]
your mobile number have won rs crore lakhs in tatagroup intl promo in ukasiato claimsend nameaddressagephone nosex via email tataclaimsukvipsecom,1.0,[0. 0. 0. 0.]
k k:-)india won the match:)superb performance :-),0.0,[0. 0. 0. 0.]
"this is the 0nd time we have tried 0 contact u. u have won the 000 pound prize. 0 claim is easy, call 00000000000 now! only 00p per min. bt-national-rate",1.0,[0. 0. 0. 0.]
"owe me $00. cloth is 0 and costume is estimated at 00. btw we owe james $ for studiow rental too, dat one he collect from us separately.",0.0,[0. 0. 0. 0.]
it means u could not keep ur words.,0.0,[0. 0. 0. 0.]
are we grocery shopping tomorrow? i nee   to know when so i can knowif i can go with my friend,0.0,[0. 0. 0. 0.]
sorry haha>< so did you meet any new ppl?,0.0,[0. 0. 0. 0.]
kk. folake....u are now very far  or is it me?,0.0,[0. 0. 0. 0.]
hi babe how was ur day hope evrtin work 0gud 0 u 0day.just want 0 say helo 0 u,0.0,[0. 0. 0. 0.]
alert: a withdrawal of $0000.00 was made from your schwab account ending in 0000.,0.0,[0. 0. 0. 0.]
your target item has shipped! keep an eye out for order #000000000.,0.0,[0. 0. 0. 0.]
an post your package have a ã¢ââ¬0.00 unpaid fee to pay this visit http://anpost.deliver ie.com if this be not pay the package will be return to sender,0.0,[0. 0. 0. 0.]
lodha presents amara in thane with akshay  twinkle last  days to book  save rs  lac  bhk  lac  homes already sold call,1.0,[0. 0. 0. 0.]
"u've st's contact num right? u liase with her the details directlyhor? place to meet, time etc. btw, the laundry one cmi lah. haha. he'squite reluctant to improve his processes with is.",0.0,[0. 0. 0. 0.]
new roli electronics brings an offer for emi card holder  bfl existing customer buy ac  get a stabilizer for free t  c apply,1.0,[0. 0. 0. 0.]
hey joel won't be going for the games later cos there's chem test tmr.,0.0,[0. 0. 0. 0.]
par khaas offer rs local mobile minutes validity  din rs talktime offer may tak vodafone,0.0,[0. 0. 0. 0.]
exclusive under  store  yes  you heard it right give in to your lingerie love deal on bras  briefs and more  limited stock mdealcotmzcodyxndk,1.0,[0. 0. 0. 0.]
"love isn't a decision, it's a feeling. if we could decide who to love, then, life would be much simpler, but then less magical",0.0,[0. 0. 0. 0.]
hi thanks for appreciate our refund policy help us to trend on twitter today easemytrip.com swadeshi travel companion http://rrj.nu/hho0ivnz,1.0,[1. 1. 0. 0.]
they just left only.,0.0,[0. 0. 0. 0.]
your amazon order #000000000 is out for delivery today.,0.0,[0. 0. 0. 0.]
do  or more online transactions of min rs each with hdfc bank platinum debitcard till may  get rs bookmyshow voucherextra cashbacktc,0.0,[0. 0. 0. 0.]
be the first to know the current trends on fashion  lifestyle  entertainment and much more. simply dial *000#. service cost n00 weekly,1.0,[0. 0. 0. 0.]
god's love has no limit. god's grace has no measure. god's power has no boundaries. may u have god's endless blessings always in ur life...!! gud ni0,0.0,[0. 0. 0. 0.]
ll b reaching in 00 mins time.....,0.0,[0. 0. 0. 0.]
please reply yes to confirm your appointment at careplus center with dr. smith on oct 00.,0.0,[0. 0. 0. 0.]
"she was all mine the entire night, superior to anything else i've tried. http://tenorlegal.directory/vhgtoa0j",1.0,[0. 0. 0. 0.]
dear user your sbi yono account will be block today please update your pan card in xx mint immediately in link http://bit.ly/0jf0pp0,1.0,[1. 1. 0. 1.]
"advice is a stranger; if he's welcome he stays for the night; if not, he leaves the same day for more african proverbs  text prov to 00000. n00/week",1.0,[0. 0. 0. 0.]
"hahaha no!!! i dunno if you heard, just now when i called my parents,i told them i dowan supper, end up they still buy lol so no choicehave to eat! hahaha my bro was very neutral, my dad ask where did wego to get, my grandma ask me wear it out to show ppl lol. haha yeap!!if ryan is happy chibi is happy too (: i'm lazy to turn on my com:pjust bathe finish hahaha!",0.0,[0. 0. 0. 0.]
i'm home. u cannot imagine. 00 mtrs inside d gate  my mom dad wer der! n my tears wer stil wet. god  mujhe itni tension ho gai. bt i managed.,0.0,[0. 0. 0. 0.]
appointment reminder: please remember your scheduled visit on jun 00 at 00:00 am with dr. thomas.,0.0,[0. 0. 0. 0.]
get ridoff messy cockroach problem just  rs  avail any services with hicare  get a discount of rs  to know more  sms hpc to  tc,1.0,[0. 0. 0. 0.]
machan i got the wrappers,0.0,[0. 0. 0. 0.]
"dear. you are invited to join the """"bitc0in"""" analysis group and join in the investment plan and earn 000-0k usd a day. ðððplease click the """"link"""" below to joinððð\nhttps://chat.whatsapp.com/f0wo00ccsrq00c0lsdsgcn",1.0,[1. 1. 0. 0.]
"haha is it? dun treat me!! save your money okay! (: haha who says iwill! waiting for my stinky bro to bathe._. no wonder my room stinkslike mad, he always need to be pushed to bathe, sometimes he don'tcare then never bathe for 0 days in a row, i can freaking smell hishair from far far away, then everyone ask him bathe he still say wait!omg i'm damn pissed sia, where got ppl dun care about personal hygieneuntil liddat one?",0.0,[0. 0. 0. 0.]
payment of rs 000.00 exclude security if any be pending against the bp no 000c.pay online from http://pic.iv x pls ignore if already paid.iglpayment of rs 000.00 exclude security if any be pending against the bp no 00000payment of rs 000.00 exclude security if any be periding against the bp no xxxxx j.pay,1.0,[1. 1. 0. 0.]
your ikea item has shipped! keep an eye out for order #000000000.,0.0,[0. 0. 0. 0.]
so how's work?,0.0,[0. 0. 0. 0.]
flat  off watch blockbuster movies like namak halal  rockstar  rdb and more on your airtel digitaltv at rsmonth sms add hitzcombo to,1.0,[0. 0. 0. 0.]
on my way back to our place.,0.0,[0. 0. 0. 0.]
"((coinbase)) amount received 0.000 bitcoin btc ($00,000 usd) please confirm transaction: http://bit.do/coinbase000000-00000",1.0,[1. 1. 0. 0.]
we will be finalizing the team after the trials,0.0,[0. 0. 0. 0.]
special offers  jeeto  lacs daily  audi car  more  dial  free  kisaan mitr seva  call  free  latest callertune call  free,1.0,[0. 0. 0. 0.]
beat the heat with voyllas buy  get  offer shop now  offer valid for today only  httpbitlytnk,0.0,[0. 0. 0. 0.]
spending new years with my brother and his family. lets plan to meet next week. are you ready to be spoiled? :),0.0,[0. 0. 0. 0.]
celebrate sankranthi with a special offer at the arvind store  chandanagar buy   get  free on apparels upto off on fabrics call  tcto opt out call,1.0,[0. 0. 0. 0.]
ignore ur mass sms abt the accnt number,0.0,[0. 0. 0. 0.]
travelling abroad get attractive discounts on matrix prepaid sale only on wwwmatrixin hurry now offer valid only from th to th april,0.0,[0. 0. 0. 0.]
but cut hair go where n but... u got a place? my sis cum bk today i can take photo liao... hee...,0.0,[0. 0. 0. 0.]
0000xxxx00 receive payment of rs 0000.00 by paytm txn id 0000xx00x download now and register to receive your amount tnc http://i0fq.com/q0f00,1.0,[1. 1. 0. 0.]
whoops. this'll be just five,0.0,[0. 0. 0. 0.]
fraud alert warning: did you authorize a transaction of $0000.00 on amex card 0000? reply y or n.,0.0,[0. 0. 0. 0.]
